Text,Label
kinda i’m not flirting… but,Yes
omg THANKS FOR JUMPING ON THAT QUICKLY,No
  i’ll loop you into the email  ,No
that’s a solid point,No
 you’re funny lol    😌,No
What’S Your  Eta?,No
"bet   GOOD DISCUSSION EARLIER, THANKS ??",No
  i like our talks ?? 💀,Yes
i should sleep but i wanna keep talking to you,Yes
idk     did you finish the report? also i kinda miss talking to you ..,Yes
what’s your ETA??? 👀,No
   PLEASE CONFIRM THE ADDRESS  ?! 🙂,No
you handled that well 😏,No
PLEASE   SUBMIT   THE  FORM BY FRIDAY,No
can you send me the slides later? 👀,No
Please Confirm The Address,No
you’re kinda becoming my favourite notification,Yes
sooo appreciate you helping out,No
"Thanks For Helping Earlier, I Owe You Dinner Sometime 😏",Yes
tbh ngl i miss you 🙏,Yes
I SHOULD SLEEP BUT I WANNA KEEP TALKING TO YOU,Yes
Did You Pay The Bill Yet?,No
"good discussion earlier, thanks",No
WHAT TIME IS THE MEETING TOMORROW??? 👀,No
YOU’RE MAKING THIS CONVO DANGEROUSLY FUN,Yes
 nice work on the presentation ,No
  You’Re Different In A Good Way  ...,Yes
you’re kinda becoming my favourite notification! 👀,Yes
what’s the status on the ticket?... 🤝,No
i’ll loop you into the email 🤝,No
"thanks   for   helping  earlier, i owe you dinner sometime 😏",Yes
bet   i’ll loop you into the email  ,No
stop being so attractive,Yes
lmao LET ME KNOW ONCE IT’S FIXED 🙃,No
please confirm the address,No
fr I WISH YOU WERE HERE RN 😌,Yes
  I’M Trying To Focus But You’Re Distracting Me  😂,Yes
lowkey movie night? just you + me,Yes
You’Re Really Reliable,No
STOPPP THAT’S HILARIOUS?! ✅,No
fr i like your perspective on this,No
what time is the meeting tomorrow? lowkey wanna grab coffee w you after,Yes
       please confirm the address    🙂,No
"thanks for helping earlier, i owe you dinner sometime 😏..",Yes
nah can you review this PR when you get a chance?,No
Let Me Know Once It’S Fixed 😅,No
bruh did you finish the report? also i kinda miss talking to you,Yes
you explain things clearly 😌,No
      LET ME KNOW ONCE IT’S FIXED   ,No
kinda Stoppp That’S Hilarious 😌,No
APPRECIATE YOU HELPING OUT,No
i like your perspective on this?? 😂,No
ngl i miss you,Yes
you handled that well,No
Nice   Work On The Presentation??,No
"thanks for helping earlier, i owe you dinner sometime 😏...",Yes
tbh  ok you’re kinda cute but whatever ,Yes
ARE YOU AVAILABLE FOR A QUICK CALL?,No
lol you free tonight? just us 😏,Yes
kinda you’re easy to work with 😂,No
  please confirm the address  ,No
you explain things clearly 🙃,No
You Handled That Well 🙂,No
you’re making this convo dangerously fun?! 🙏,Yes
highkey GOOD THINKING,No
"I’M NOT FLIRTING, I’M JUST BEING NICE",No
i  feel really comfortable with you,Yes
you’re  making this   convo dangerously fun,Yes
we should hang sometime with everyone,No
bet    please submit the form by friday  ?!,No
highkey  WHAT’S THE STATUS ON THE TICKET? ?! 🥲,No
nah    can you send me the slides later?  ,No
  YOU FREE TONIGHT? JUST US 😏 !,Yes
You’Re Easy To Work With 🙏,No
"good discussion earlier,  thanks",No
fr Stop Being So Attractive 😂,No
WHAT’S   THE STATUS  ON THE TICKET?,No
bet your feedback was really helpful...,No
ngl  ok serious question… when are we hanging out just us    👀,Yes
"bet    I’M Not Flirting, I’M Just Being Nice  ✨",Yes
I Wish You Were Here Rn,Yes
I Didn’T Expect To Enjoy This Convo So Much...,Yes
i’m fine 😌 just thinking about you a bit,Yes
idk i should sleep but i wanna keep talking to you...,Yes
tbh you’re funny lol,No
you’re making this convo dangerously fun,Yes
"i like  you. like, like you",Yes
You Free Tonight? Just Us 😏,Yes
lowkey what’s the status on the ticket?,No
that made my day (thanks for helping) 🤝,No
stoppp that’s   hilarious 🙏,No
nah You   Always Message At The Right Time 👍,Yes
if you were here you could help me move furniture 💀,No
lowkey    IF   YOU WERE HERE YOU COULD HELP ME MOVE FURNITURE  ! 😅,No
Let Me Know Once It’S Fixed! 🙂,No
i like your perspective on this 🙃,No
tbh you’re different in a good way ✨,Yes
let me know once it’s fixed,No
  please confirm the address  💀,No
this is random but i’m happy we’re talking,Yes
 you’re easy to work with  ,No
i keep thinking about you lol ✅,Yes
highkey we should hang sometime with everyone,No
omg you’re easy to work with,No
  ok you’re kinda cute but whatever ,No
DID YOU FINISH THE REPORT? ALSO I KINDA MISS TALKING TO YOU 👀,Yes
"i’m not flirting, i’m just being nice",No
  I Should Sleep But I Wanna Keep Talking To You    😅,Yes
    if you were here you could help me move furniture   ✅,No
appreciate you helping out,No
  that made my day (thanks for helping)  ,No
IF YOU WERE HERE I’D BE HAPPIER! 🤝,Yes
   i’m trying to focus but you’re distracting me  ... 🙃,Yes
appreciate you helping out 🤝,No
sooo What’S Your Eta? ✨,No
Send Me The File Later Pls… Btw You Looked Really Good Today,Yes
  nice work on the presentation  ?!,No
Ngl I Miss You!,Yes
nah are you available for a quick call?,No
GOOD THINKING,No
 LET ME KNOW ONCE IT’S FIXED  ,No
what time is the meeting tomorrow?,No
,No
you  explain  things clearly?! 🤝,No
let me know once it’s fixed,No
PLEASE CONFIRM THE ADDRESS,No
please submit the form by friday,No
  i like your perspective on this  ,No
  busy tonight but if you’re free i can make time   ,Yes
you’re a good teammate 🙂,No
I Wish You Were Here Rn..,Yes
"thanks for  helping  earlier, i owe you dinner sometime 😏??",Yes
this is random but i’m happy we’re talking,No
you’re really reliable,No
"I’M Not Flirting, I’M Just Being Nice 😏",No
I’M TRYING TO FOCUS BUT YOU’RE DISTRACTING ME,Yes
don’t make me  laugh in public ✅,No
you always message at the right time,Yes
 THIS IS RANDOM BUT I’M HAPPY WE’RE TALKING ,Yes
i’m not flirting… but 😌,Yes
you’re funny lol,No
I’M   TRYING TO BE CHILL BUT YOU’RE MAKING IT HARD 🤝,Yes
"i’m trying to be chill, work’s stressing me out",No
I Feel Really Comfortable With You,Yes
ngl that made my day (thanks for helping) 🥲,No
lowkey you’ve got good energy in meetings??,No
you’re trouble 😅 🙂,Yes
"   I LIKE YOU. LIKE, LIKE YOU  ",Yes
   i’ll loop you into the email   😏,No
what time is the meeting tomorrow? lowkey wanna grab coffee w you after??,Yes
good thinking 🥲,No
"lmao good discussion earlier, thanks",No
that made my day (thanks for helping),No
lol send me the file later pls… btw you looked really good today,Yes
omg let me know once it’s fixed,No
that’s a solid point,No
bruh Please Submit The Form By Friday,No
thanks for the update,No
   stop being so attractive ,Yes
     stoppp that’s hilarious  🤝,No
tbh   can you review this PR when you get a chance?  ,No
sooo your feedback was really helpful,No
idk   that’s a solid point ,No
Dinner? 1 On 1??,Yes
ngl   i  miss you,Yes
we should hang sometime… just saying,Yes
lmao    if   you were here i’d be happier  ... 😂,Yes
Stoppp You’Re Making Me Smile,Yes
i   should   sleep but i wanna keep talking to you 😂,Yes
DID YOU FINISH THE REPORT? ALSO I KINDA MISS TALKING TO YOU,Yes
thanks for the update,No
nice work on the presentation,No
let   me know once it’s fixed,No
did you pay the bill yet? 👍,No
  dinner?   1  on 1    😂,Yes
i feel really comfortable with you,Yes
are you available for a quick call? 🤝,No
idk you’re easy to work with 🙏,No
idk CAN YOU REVIEW THIS PR WHEN YOU GET A CHANCE? 👀,No
you explain things clearly,No
you’re funny lol,No
did you pay the bill yet?,No
omg YOU’VE   GOT GOOD ENERGY IN MEETINGS,No
omg if you were here you could help me move furniture,No
THAT’S A SOLID POINT 🙏,No
i wish you were here rn 😌,Yes
lmao  you’re funny lol ,No
nah    can you review this PR when you get a chance?   ✅,No
nah it’s nice talking to you,Yes
  you’re a good teammate ,No
bruh can you send me the slides later?,No
 I’M Fine 😌 Just Thinking About You A Bit  ,Yes
 if you were here you could help me move furniture   👍,No
that made my day (thanks for helping) 😌,No
"bruh   thanks for helping earlier, i owe you dinner sometime 😏   ",Yes
What   Time Is The Meeting Tomorrow?,No
"   i’m not flirting, i’m just being nice  !",No
   Did You Pay The Bill Yet?   !,No
bruh   stop   being so attractive   ,Yes
Ok You’Re Kinda Cute But Whatever,Yes
Thanks   For Jumping On That Quickly...,No
you’re trouble 😅?!,Yes
I’Ll Loop You Into The Email 🙏,No
   did you pay the bill yet?   ,No
nah can you review this PR when you get a chance? 👀,No
thanks for the update??,No
did you finish the report? also i kinda miss talking to you 😅,Yes
I   LIKE YOUR PERSPECTIVE ON THIS..,No
can you send me the slides later?,No
what’s your ETA?,No
"highkey  i’m not flirting, i’m just being nice   ",No
tbh CAN YOU SEND ME THE SLIDES LATER?,No
you’ve   got good energy in meetings,No
lol ngl i miss you 💀,Yes
let me know once it’s fixed?!,No
 what time is the meeting tomorrow?   ,No
your feedback was really helpful! 🙃,No
fr Thanks For Jumping On That Quickly,No
YOU FREE TONIGHT? JUST US 😏,Yes
fr    if you were here i’d be happier  ,Yes
  Are  You Available For A Quick Call?  ,No
you’re kinda becoming my favourite notification,Yes
PLEASE SUBMIT THE FORM BY FRIDAY,No
that made my day (thanks for helping),No
  YOU’RE EASY TO WORK WITH ..,No
   good thinking    😅,No
kinda   what time is the meeting tomorrow? lowkey wanna grab coffee w you after  ,Yes
did you pay the bill yet?... 🙂,No
highkey great job today,No
   can you review this PR when you get a chance?    😂,No
thanks for jumping on that quickly,No
 movie night? just you + me ,Yes
  you’re different in a good way  ,Yes
You Explain Things Clearly 😅,No
"  thanks for helping earlier, i owe you dinner sometime 😏   ",Yes
let me know once it’s fixed 😅,No
nice work on the presentation..,No
   YOU’RE FUNNY LOL   ,No
tbh please submit the form by friday 🥲,No
you handled that well.. 🤝,No
kinda    Dinner?  1   On 1 ,Yes
"i’m trying to be chill, work’s stressing me out",No
thanks for jumping on that quickly,No
kinda can you send me the slides later?,No
stop being so attractive,Yes
what time is the meeting tomorrow? lowkey wanna grab coffee w you after,Yes
ngl i miss you,Yes
"I Like You. Like, Like You ✨",Yes
YOU’RE A GOOD TEAMMATE??,No
dinner?  1 on 1,Yes
you’ve got good   energy in meetings,No
I’M Trying To Focus But You’Re Distracting Me,Yes
idk  please submit the form by friday   🙏,No
omg  WE SHOULD HANG SOMETIME… JUST SAYING ,Yes
can  you   send  me the slides later?,No
   Can You Review This Pr When You Get A Chance?  ,No
"i’m not flirting, i’m just being nice",No
lol thanks for the update 😭,No
stoppp that’s hilarious,No
i didn’t expect to enjoy this convo so much!,Yes
are you available for a quick call?,No
" good discussion earlier, thanks !",No
bet did you pay the bill yet? 🤝,No
"bet i’m not flirting, i’m just being nice",No
  what time is the meeting tomorrow?  ,No
"Thanks For Helping Earlier, I Owe You Dinner Sometime 😏 👀",Yes
 if you were here i’d be happier  🙏,Yes
lol what’s the status on the ticket?,No
busy tonight but if you’re free i can make time,Yes
 YOU FREE TONIGHT? JUST US 😏  🙃,Yes
bruh DID YOU PAY THE BILL YET? 🙃,No
lowkey Send Me The File Later Pls… Btw You Looked Really Good Today,Yes
Don’T Make Me Laugh In Public,No
lol    nice work on the presentation   ,No
"i’m not flirting, i’m just being nice",No
If  You  Were Here I’D Be Happier.. 😭,Yes
that’s a solid point...,No
   Thanks For Jumping On That Quickly    💀,No
you’re  really reliable,No
 That Made My Day (Thanks For Helping)  ,No
You Always Message At The Right Time 😂,Yes
YOU’RE FUNNY LOL,No
 can   you   review this PR when you get a chance?  😭,No
You’Re Trouble 😅 😌,Yes
ngl Can You Review This Pr When You Get A Chance? ✨,No
idk i like our talks 👍,Yes
   you’re funny lol ?! 😂,No
   you’re easy to work with  🙏,No
don’t make me laugh in public,No
   i’m trying to be chill but you’re making it hard    💀,Yes
"sooo i’m trying to be chill, work’s stressing me out",No
i like your perspective on this?!,No
WHAT’S   THE STATUS ON THE TICKET? 🤝,No
send me the file later pls… btw you looked really good today 🙂,Yes
i should sleep but i wanna keep talking to you??,Yes
you’re kinda becoming my favourite notification 👀,Yes
"i’m  trying to be chill, work’s stressing me out 😏",No
idk   that made my day (thanks for helping)  ,No
lowkey i   wish you were here rn...,Yes
idk ok serious question… when are we hanging out just us 🙃,Yes
idk IF   YOU WERE HERE I’D BE HAPPIER.. 😂,Yes
tbh don’t make me catch feelings! 😏,Yes
ok serious question… when are we hanging out just us,Yes
  you explain things clearly  ,No
you’re kinda becoming my favourite notification,Yes
did you pay the bill yet?!,No
bet i’m trying to focus but you’re distracting me...,Yes
please  confirm the address,No
bruh can you send me the slides later?,No
You’Re Kinda Becoming My Favourite Notification,Yes
   stoppp you’re making me smile  🙃,Yes
  ok you’re kinda cute but whatever   ,Yes
 nice work on the presentation   👀,No
  WHAT’S THE STATUS ON THE TICKET? ,No
   you’ve got good energy in meetings ,No
i’m trying to be chill but you’re making it hard 🥲,Yes
you’re  a good  teammate..,No
 what time is the meeting tomorrow?   ,No
don’t make me catch feelings,Yes
Please Confirm The Address 👀,No
you’re different in a good way,Yes
we should hang sometime with everyone?!,No
idk    you’re  funny  lol ,No
"i’m not flirting, i’m just being nice?!",No
idk stoppp that’s hilarious,No
i’m not flirting… but,Yes
highkey you’re different in a good way,Yes
bet what time is  the meeting tomorrow? lowkey wanna grab coffee w you after 👀,Yes
are you available for a quick call? 😅,No
  thanks for jumping on that quickly  ,No
   don’t make me catch feelings  ,Yes
DID  YOU PAY THE BILL YET?,No
Please Submit The Form By Friday ✅,No
  did you pay the bill yet? ,No
what   time  is the meeting tomorrow?,No
I Like Your Perspective On This 😏,No
you explain things clearly,No
are   you  available   for a quick call?,No
you’re kinda becoming my favourite notification,Yes
what’s the status on the ticket?! 🤝,No
it’s nice talking to you 💀,Yes
bruh   what time is the meeting tomorrow? lowkey wanna grab coffee w you after  🙂,Yes
You’Re Really Reliable,No
bet let me know once it’s fixed,No
You Handled That Well,No
we should   hang   sometime with everyone,No
bet that’s a solid point 💀,No
i’ll loop you into the email,No
can you send me the slides later?,No
bruh Are You Available For A Quick Call?,No
dinner? 1 on 1!,Yes
lowkey  did you finish the report? also i kinda miss talking to you ,Yes
i’m trying to focus but you’re distracting me,Yes
highkey you handled that well 😅,No
YOUR FEEDBACK WAS REALLY HELPFUL,No
"thanks for helping earlier, i owe you dinner sometime 😏",Yes
  stoppp that’s hilarious    😭,No
lmao     don’t   make me laugh in public  🤝,No
if you were here i’d be happier,Yes
lmao   appreciate you helping out ,No
that made my day (thanks for helping) 👍,No
thanks for the update,No
kinda send me the file later pls… btw you looked really good today 😂,Yes
dinner?  1 on 1,Yes
NGL I MISS YOU?!,Yes
Good Thinking,No
did you finish the report? also i kinda miss talking to you,Yes
i wish you were here rn 💀,Yes
THAT’S A SOLID POINT,No
   STOPPP THAT’S HILARIOUS ?!,No
you explain things clearly,No
i’m fine 😌 just thinking about you a bit 😅,Yes
"i’m not flirting, i’m just being nice...",No
   please  submit the form by friday    😭,No
i’m trying to be chill but you’re making it hard,Yes
   LET ME KNOW ONCE IT’S FIXED ,No
"i’m  trying to be chill, work’s stressing me out...",No
what time is the meeting tomorrow? lowkey wanna grab coffee w you after 👀,Yes
I’M NOT FLIRTING… BUT?! 👀,Yes
you’ve got good energy in meetings,No
can   you   send me the slides later?,No
tbh YOU’RE EASY TO WORK WITH?! 💀,No
bet thanks for  the update 🙏,No
"   Thanks For Helping Earlier, I Owe You Dinner Sometime 😏   ",Yes
 WHAT’S YOUR ETA?  ,No
"tbh i’m trying to be chill, work’s stressing me out!",No
can you review this PR when you get a chance?,No
ok serious question… when are we hanging out just us 🙂,Yes
highkey NICE  WORK   ON THE PRESENTATION,No
fr you’ve got good energy in meetings 😂,No
kinda i   like   your perspective on this,No
 did you finish the report? also i kinda miss talking to you  ,Yes
please submit the form by friday,No
lol I   WISH   YOU WERE HERE RN.. 😂,Yes
      i’ll loop you into the email ,No
you’ve got good energy in meetings! 🙂,No
   i’ll loop you into the email   ,No
lowkey i like your perspective on this! 👍,No
nah    let me know once it’s fixed  ✨,No
idk that’s a solid point,No
What’S Your Eta?,No
highkey    Why You So Cute Tho ,Yes
thanks for the update,No
you free tonight? just us 😏 🤝,Yes
  did you pay the bill yet? ,No
movie night? just you + me,Yes
idk What’S The Status On The Ticket?,No
lol don’t make   me   catch feelings??,Yes
you’re different in a good way,Yes
you’re really reliable 💀,No
ok   you’re kinda cute but whatever,Yes
I’LL LOOP YOU INTO THE EMAIL 🙃,No
bruh Let  Me Know Once It’S Fixed 💀,No
lol i’m glad we talk like this,Yes
lowkey i didn’t expect to enjoy this convo so much,Yes
  CAN YOU REVIEW THIS PR WHEN YOU GET A CHANCE?    ✨,No
that  made   my day (thanks for helping),No
tbh  stoppp that’s hilarious   ,No
I KEEP THINKING ABOUT YOU LOL 😏,Yes
"i’m not flirting, i’m just being nice 👍",No
please submit the form by friday,No
this is random but i’m happy we’re talking 💀,Yes
you’re easy to work with 🙏,No
  i should sleep but i wanna keep talking to you  ,Yes
"I Like You. Like, Like You",Yes
THANKS FOR THE UPDATE 🥲,No
  i’m fine 😌 just thinking about you a bit  ,Yes
kinda   can you review this PR when you get a chance?  😏,No
"THANKS FOR HELPING EARLIER, I OWE YOU DINNER SOMETIME 😏",Yes
nah You Make My Day Feel Lighter 😌,Yes
bruh i’m trying to focus but you’re distracting me ✅,Yes
you  free   tonight?   just us 😏??,Yes
if you were here you could help me move furniture 🤝,No
   Your Feedback Was Really Helpful  ,No
lol we   should hang sometime with everyone,No
can you review this PR when you get a chance?,No
that made my day (thanks for helping)??,No
"fr THANKS FOR HELPING EARLIER, I OWE YOU DINNER SOMETIME 😏 🙂",Yes
i didn’t  expect  to enjoy this convo so much!,Yes
don’t make me laugh in public... 😌,No
lmao great job today 😭,No
DINNER? 1 ON 1,Yes
"good discussion earlier, thanks",No
omg busy   tonight but if you’re free i can make time,Yes
you’re funny lol 😅,No
bruh please  confirm  the address,No
   ok serious question… when are we hanging out just us  ,Yes
are you available for a quick call?,No
movie night? just you + me,Yes
lowkey    stop being so attractive ,Yes
you’re   trouble 😅,Yes
lowkey Good Thinking..,No
did you pay the bill yet? 😂,No
  BUSY TONIGHT BUT IF YOU’RE FREE I CAN MAKE TIME   ,Yes
you’re trouble 😅,Yes
stoppp that’s hilarious,No
tbh don’t make me laugh in public 👍,No
  you’re different in a good way ,Yes
thanks for the update 😅,No
Good Thinking,No
     busy tonight but if you’re free i can make time   🥲,Yes
omg    you handled that well ,No
you handled that well ✨,No
we   should hang sometime with everyone..,No
omg OK YOU’RE KINDA CUTE BUT WHATEVER!,Yes
        thanks for the update  ,No
appreciate you helping out,No
    what’s  your ETA?   ?? 🥲,No
kinda  Movie Night? Just You + Me   ,Yes
if you   were   here you could help me move furniture.. 🙃,No
DID YOU FINISH THE REPORT? ALSO I KINDA MISS TALKING TO YOU?!,Yes
Can You Send Me The Slides Later?...,No
omg nice work on the presentation..,No
you’re trouble 😅 🤝,Yes
appreciate you helping out,No
YOU’RE KINDA BECOMING MY FAVOURITE NOTIFICATION??,Yes
lowkey what’s your ETA?,No
bet this is random but i’m happy we’re talking 🙏,Yes
 great job today   😭,No
highkey   can you send me the slides later?   ,No
lol Nice Work On The Presentation,No
bet great job today,No
i’ll loop you into the email 👀,No
fr STOP BEING SO ATTRACTIVE,Yes
what’s the status on the ticket?! 🤝,No
   what   time is the meeting tomorrow?   .. 🤝,No
what   time   is the meeting tomorrow? lowkey wanna grab coffee w you after ✨,Yes
what’s the status on the ticket?...,No
i didn’t expect to enjoy this convo so much,Yes
nah CAN YOU SEND ME THE SLIDES LATER?,No
Thanks For Jumping On That Quickly,No
let me know once it’s fixed,No
     I SHOULD SLEEP BUT I WANNA KEEP TALKING TO YOU ,Yes
don’t   make   me laugh in public,No
   Thanks For Jumping On That Quickly    👀,No
you explain things clearly,No
i’m trying to be chill but you’re making it hard,Yes
lol that’s a solid point?!,No
THIS IS RANDOM BUT I’M HAPPY WE’RE TALKING,Yes
you’re funny lol,No
   please submit the form by friday   😅,No
i   should sleep but i wanna keep talking to you 🙃,Yes
   ,Yes
"good discussion earlier, thanks",No
   you explain things clearly    👀,No
"i like you. like, like you",Yes
Can You Send Me The Slides Later?,No
i’m trying to focus but you’re distracting me ✨,Yes
ngl    You’Re A Good Teammate  💀,No
you’re a good teammate,No
are you available for a quick call?,No
"  I’M Trying To Be Chill, Work’S Stressing Me Out   ?!",No
what’s the status on the ticket? 🙂,No
it’s nice talking to you...,Yes
highkey  dinner? 1 on 1   ,Yes
if you were here you could help me move furniture,No
I Like Your Perspective On This 😭,No
kinda what time is the meeting tomorrow? lowkey wanna grab coffee w you after,Yes
what’s   the  status on the ticket?,No
 stop being so attractive   ,Yes
  thanks for jumping on that quickly   😏,No
lmao why you so cute tho,Yes
   i feel really comfortable with you   ,Yes
    are you available for a quick call?   ,No
fr  I Should Sleep But I Wanna Keep Talking To You  💀,Yes
you make my day feel lighter...,Yes
can you send me the slides later?,No
your   feedback was   really helpful 👀,No
 appreciate you helping out  💀,No
stoppp you’re making me smile,Yes
please confirm the address,No
   i should sleep but i wanna keep talking to you ... 🙃,Yes
kinda YOU’RE A GOOD TEAMMATE,No
did  you   pay the bill yet? 🙂,No
I KEEP THINKING ABOUT YOU LOL! 🥲,Yes
kinda that made my day (thanks for helping),No
you handled that well,No
   your feedback was really helpful ,No
  you’re a good teammate  ✅,No
i’ll   loop you into the email?? 😂,No
i’m not flirting… but... 😭,Yes
"i like you. like, like you 😏",Yes
  you’re kinda becoming my favourite notification ,Yes
fr    movie night? just you + me   ,Yes
please submit the form by friday 👀,No
kinda stoppp you’re making me smile,Yes
YOU EXPLAIN THINGS CLEARLY,No
"i’m  trying   to   be chill, work’s stressing me out",No
I’M  TRYING TO FOCUS BUT YOU’RE DISTRACTING ME 😂,Yes
